experiment,split,group,n_patches,fp_px,fn_px,tp_px,fp_per_patch,precision,recall,iou,dice,f1
E5,val,clean,6084,4604234,5119445,105899420,756.8,0.9583341017845428,0.9538867110558183,0.9159019340936356,0.9561052346104818,0.9561052346104818
E5,val,snow,3045,2185428,5220682,36541908,717.7,0.9435688527607452,0.8749914217485054,0.8314802273904575,0.9079871187855224,0.9079871187855224
E6,val,clean,6084,4542017,5054142,105964723,746.6,0.9588982807745473,0.9544749264010212,0.9169601440044384,0.9566814906114348,0.9566814906114348
E6,val,snow,3045,2125798,5230987,36531603,698.1,0.9450092881308785,0.874744669810946,0.8323751375876444,0.9085204448729658,0.9085204448729658
E12,val,clean,6084,4464621,4943731,106075134,733.8,0.9596107210478249,0.9554694510703194,0.9185307585882877,0.9575356084091872,0.9575356084091872
E12,val,snow,3045,2126219,5159057,36603533,698.3,0.9451011460130163,0.8764670246744733,0.8340060674692703,0.9094910668644715,0.9094910668644715
E20,val,clean,6084,4517434,4864181,106154684,742.5,0.9591818239170222,0.9561859959566322,0.9187994155845334,0.9576815670486694,0.9576815670486694
E20,val,snow,3045,2071386,5176169,36586421,680.3,0.9464173950684763,0.8760572799723368,0.8346589640875818,0.9098791442176032,0.9098791442176032
E30,val,clean,6084,4413739,5036997,105981868,725.5,0.9600188891574273,0.9546293596137909,0.9181276721436511,0.9573165389116928,0.9573165389116928
E30,val,snow,3045,2021073,5223598,36538992,663.7,0.9475863694731819,0.8749215984928117,0.8345348355161586,0.909805384296621,0.909805384296621
