experiment,split,group,n_patches,fp_px,fn_px,tp_px,fp_per_patch,precision,recall,iou,dice,f1
E6,val,tiny@snow,94,4093,11856,39419,43.5,0.9059339952176274,0.7687762067269258,0.7119455281015895,0.8317385295443133,0.8317385295443133
E12,val,empty@clean,198,14093,0,0,71.2,0.0,0.0,0.0,0.0,0.0
E12,val,empty@snow,166,7358,0,0,44.3,0.0,0.0,0.0,0.0,0.0
E12,val,medium@clean,3858,4000987,4455918,96922340,1037.1,0.9603561721662218,0.9560466110988008,0.9197479067154058,0.9581965460132204,0.9581965460132204
E12,val,medium@snow,1449,1656746,4601496,30626606,1143.4,0.9486811034987911,0.869379962621884,0.830330275456196,0.9073010336882968,0.9073010336882968
E12,val,small@clean,1892,438431,478273,9093884,231.7,0.9540058212511761,0.9500349816660868,0.9084265579604224,0.9520162609047716,0.9520162609047716
E12,val,small@snow,1336,458099,546300,5936913,342.9,0.9283662016584031,0.9157362252327524,0.8553012744564593,0.9220079630539074,0.9220079630539074
E12,val,tiny@clean,136,11110,9540,58910,81.7,0.8413310482707207,0.8606281957620736,0.7404474610347657,0.8508702245967712,0.8508702245967712
E12,val,tiny@snow,94,4016,11261,40014,42.7,0.9087894617285741,0.7803803022900432,0.7236982510702941,0.8397041078633443,0.8397041078633443
E20,val,empty@clean,198,16245,0,0,82.0,0.0,0.0,0.0,0.0,0.0
E20,val,empty@snow,166,8809,0,0,53.1,0.0,0.0,0.0,0.0,0.0
E20,val,medium@clean,3858,4034711,4376762,97001496,1045.8,0.9600666818381246,0.9568274096798931,0.9202045717922992,0.9584443088096491,0.9584443088096491
E20,val,medium@snow,1449,1618404,4630128,30597974,1116.9,0.9497645576420759,0.8685672023999452,0.8304172449892513,0.9073529516425941,0.9073529516425941
E20,val,small@clean,1892,454795,478358,9093799,240.4,0.9523704746478805,0.9500261017448737,0.9069355273666323,0.951196843680455,0.951196843680455
E20,val,small@snow,1336,439036,535901,5947312,328.6,0.931253981148523,0.9173402138723359,0.8591589236388224,0.9242447353099229,0.9242447353099229
